Product ID,Model Type,Size Type,Image URL,Product URL
adidas-polta-akh-ii-craig-green-green,Other,Men,"https://stockx.imgix.net/adidas-Polta-Akh-II-Craig-Green-Green.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1582730479",https://stockx.com/adidas-polta-akh-ii-craig-green-green
adidas-nizza-trefoil-sky-tint-multi,Other,Men,"https://stockx.imgix.net/adidas-Nizza-Trefoil-Sky-Tint-Multi.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1589420777",https://stockx.com/adidas-nizza-trefoil-sky-tint-multi
adidas-continental-80-black-scarlet-green,Other,Men,"https://stockx.imgix.net/adidas-Continental-80-Black-Scarlet-Green.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1599667626",https://stockx.com/adidas-continental-80-black-scarlet-green
adidas-streetball-cloud-white-collegiate-burgundy,Other,Men,"https://stockx.imgix.net/adidas-Streetball-Cloud-White-Collegiate-Burgundy.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585408582",https://stockx.com/adidas-streetball-cloud-white-collegiate-burgundy
adidas-magmur-runner-angel-chen-w,Other,Men,"https://stockx.imgix.net/adidas-Magmur-Runner-Angel-Chen-W.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1589556161",https://stockx.com/adidas-magmur-runner-angel-chen-w
adidas-predator-mania-fg-red-silver,Other,Men,"https://stockx-assets.imgix.net/media/New-Product-Placeholder-Default.jpg?auto=compress,format",https://stockx.com/adidas-predator-mania-fg-red-silver
adidas-superstar-bold-white-black-w,Other,Men,"https://stockx.imgix.net/adidas-Superstar-Bold-White-Black-W.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581579529",https://stockx.com/adidas-superstar-bold-white-black-w
adidas-type-0-4-0amc-grey-black,Other,Men,"https://stockx.imgix.net/adidas-Type-0-4-0AMC-Grey-Black.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1596730648",https://stockx.com/adidas-type-0-4-0amc-grey-black
adidas-harden-stepback-black-purple-coral,Other,Men,"https://stockx.imgix.net/adidas-Harden-Stepback-Black-Purple-Coral.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1587702431",https://stockx.com/adidas-harden-stepback-black-purple-coral
adidas-nite-jogger-3m-red,Other,Men,"https://stockx.imgix.net/adidas-Nite-Jogger-3M-Red.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1587702419",https://stockx.com/adidas-nite-jogger-3m-red
adidas-sleek-super-angel-chen-chalk-white-w,Other,Men,"https://stockx.imgix.net/adidas-Sleek-Super-Angel-Chen-Chalk-White-W.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1589556161",https://stockx.com/adidas-sleek-super-angel-chen-chalk-white-w
adidas-type-01-oamc-camel,Other,Men,"https://stockx.imgix.net/adidas-Type-01-OAMC-Camel.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1579793604",https://stockx.com/adidas-type-01-oamc-camel
adidas-superstar-cloud-white-white-gs,Other,Men,"https://stockx.imgix.net/adidas-Superstar-Cloud-White-White-GS.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585600918",https://stockx.com/adidas-superstar-cloud-white-white-gs
adidas-ozweego-grey-two-td,Other,Men,"https://stockx.imgix.net/adidas-OZWEEGO-Grey-Two-TD.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585600983",https://stockx.com/adidas-ozweego-grey-two-td
adidas-superstan-white-green-w,Other,Men,"https://stockx.imgix.net/adidas-Superstan-White-Green-W.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1582786880",https://stockx.com/adidas-superstan-white-green-w
adidas-harden-vol-4-daniel-patrick-power-berry,Other,Men,"https://stockx.imgix.net/adidas-Harden-Vol-4-Daniel-Patrick-Power-Berry.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1600508252",https://stockx.com/adidas-harden-vol-4-daniel-patrick-power-berry
adidas-superstar-cloud-white-scarlet-gs,Other,Men,"https://stockx.imgix.net/adidas-Superstar-Cloud-White-Scarlet-GS.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585600908",https://stockx.com/adidas-superstar-cloud-white-scarlet-gs
adidas-response-tr-stmt-shoe-stories-core-black,Other,Men,"https://stockx-assets.imgix.net/media/New-Product-Placeholder-Default.jpg?auto=compress,format",https://stockx.com/adidas-response-tr-stmt-shoe-stories-core-black
adidas-haiwee-signal-coral-td,Other,Men,"https://stockx.imgix.net/adidas-Haiwee-Signal-Coral-TD.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585600955",https://stockx.com/adidas-haiwee-signal-coral-td
adidas-superstar-trefoil-white-black-w,Other,Men,"https://stockx.imgix.net/adidas-Superstar-Trefoil-White-Black-W.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1597115786",https://stockx.com/adidas-superstar-trefoil-white-black-w
adidas-predator-mutator-20-adv-fg-collegiate-burgundy,Other,Men,"https://stockx.imgix.net/adidas-Predator-Mutator-20-ADV-FG-Collegiate-Burgundy.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1596085675",https://stockx.com/adidas-predator-mutator-20-adv-fg-collegiate-burgundy
adidas-haiwee-glory-blue-td,Other,Men,"https://stockx.imgix.net/adidas-Haiwee-Glory-Blue-TD.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585600951",https://stockx.com/adidas-haiwee-glory-blue-td
adidas-nemeziz-19-fg-white-royal,Other,Men,"https://stockx.imgix.net/adidas-Nemeziz-19-FG-White-Royal.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585342916",https://stockx.com/adidas-nemeziz-19-fg-white-royal
adidas-superstar-fringe-white-w,Other,Men,"https://stockx.imgix.net/adidas-Superstar-Fringe-White-W.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1589420782",https://stockx.com/adidas-superstar-fringe-white-w
adidas-ozweego-cloud-white-sky-tint-td,Other,Men,"https://stockx.imgix.net/adidas-OZWEEGO-Cloud-White-Sky-Tint-TD.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585600982",https://stockx.com/adidas-ozweego-cloud-white-sky-tint-td
adidas-stadt-saint-pale-nude,Other,Men,"https://stockx.imgix.net/adidas-Stadt-Saint-Pale-Nude.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585682018",https://stockx.com/adidas-stadt-saint-pale-nude
adidas-fyw-s-97-ii-y-3-core-black,Other,Men,"https://stockx-assets.imgix.net/media/New-Product-Placeholder-Default.jpg?auto=compress,format",https://stockx.com/adidas-fyw-s-97-ii-y-3-core-black
adidas-response-cl-white-navy-black,Other,Men,"https://stockx.imgix.net/adidas-Response-CL-White-Navy-Black.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1598721646",https://stockx.com/adidas-response-cl-white-navy-black
adidas-type-0-8-0amc-earth-green,Other,Men,"https://stockx.imgix.net/adidas-Type-0-8-OAMC-Earth-Green.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1599088597",https://stockx.com/adidas-type-0-8-0amc-earth-green
adidas-superstar-studded-white-w,Other,Men,"https://stockx.imgix.net/adidas-Superstar-Studded-White-W.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581052601",https://stockx.com/adidas-superstar-studded-white-w
adidas-superstar-girls-are-awesome-w,Other,Men,"https://stockx.imgix.net/adidas-Superstar-Girls-Are-Awesome-W.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1587534162",https://stockx.com/adidas-superstar-girls-are-awesome-w
adidas-x9000l4-crystal-white-w,Other,Men,"https://stockx.imgix.net/adidas-X9000L4-Crystal-White-W.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1599088498",https://stockx.com/adidas-x9000l4-crystal-white-w
adidas-type-0-5-0amc-legend-green,Other,Men,"https://stockx-assets.imgix.net/media/New-Product-Placeholder-Default.jpg?auto=compress,format",https://stockx.com/adidas-type-0-5-0amc-legend-green
adidas-nite-jogger-camo-blue-w,Other,Men,"https://stockx.imgix.net/adidas-Nite-Jogger-Camo-Blue-W.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585408577",https://stockx.com/adidas-nite-jogger-camo-blue-w
adidas-falcon-white-mint-pink-w,Other,Men,"https://stockx.imgix.net/adidas-Falcon-White-Mint-Pink-W.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1588401585",https://stockx.com/adidas-falcon-white-mint-pink-w
adidas-superstar-fringe-silver-w,Other,Men,"https://stockx.imgix.net/adidas-Superstar-Fringe-Silver-W.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1589420783",https://stockx.com/adidas-superstar-fringe-silver-w
adidas-lxcon-core-black-multi,Other,Men,"https://stockx.imgix.net/adidas-LXCON-Core-Black-Multi.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1584780110",https://stockx.com/adidas-lxcon-core-black-multi
adidas-falcon-olympic-2020-w,Other,Men,"https://stockx.imgix.net/adidas-Falcon-Olympic-2020-W.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1589420782",https://stockx.com/adidas-falcon-olympic-2020-w
adidas-superstar-mule-true-pink-cloud-white,Other,Men,"https://stockx.imgix.net/adidas-Superstar-Mule-True-Pink-Cloud-White.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1588214374",https://stockx.com/adidas-superstar-mule-true-pink-cloud-white
adidas-codechaos-nations-pack-usa,Other,Men,"https://stockx.imgix.net/adidas-CodeChaos-Nations-Pack-USA.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1590206290",https://stockx.com/adidas-codechaos-nations-pack-usa
adidas-superstar-light-pink-gold-metallic-gs,Other,Men,"https://stockx.imgix.net/adidas-Superstar-Light-Pink-Gold-Metallic-GS.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585600907",https://stockx.com/adidas-superstar-light-pink-gold-metallic-gs
adidas-continental-80-k-pop-core-black,Other,Men,"https://stockx.imgix.net/adidas-Continental-80-K-Pop-Core-Black.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1599088496",https://stockx.com/adidas-continental-80-k-pop-core-black
adidas-superstan-white-navy-w,Other,Men,"https://stockx.imgix.net/adidas-Superstan-White-Navy-W.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1582786876",https://stockx.com/adidas-superstan-white-navy-w
adidas-copa-20-fg-silver-metallic,Other,Men,"https://stockx.imgix.net/adidas-Copa-20-FG-Silver-Metallic.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585342936",https://stockx.com/adidas-copa-20-fg-silver-metallic
adidas-type-0-8-0amc-black-green,Other,Men,"https://stockx.imgix.net/adidas-Type-0-8-OAMC-Black-Green.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1599088635",https://stockx.com/adidas-type-0-8-0amc-black-green
adidas-response-hoverturf-gf6100am-core-white-silver-metallic,Other,Men,"https://stockx.imgix.net/adidas-Response-Hoverturf-GF6100AM-Core-White-Silver-Metallic.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585682018",https://stockx.com/adidas-response-hoverturf-gf6100am-core-white-silver-metallic
adidas-nizza-trefoil-core-black-w,Other,Men,"https://stockx.imgix.net/adidas-Nizza-Trefoil-Core-Black-W.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1582786894",https://stockx.com/adidas-nizza-trefoil-core-black-w
adidas-polta-akh-ii-craig-green-yellow,Other,Men,"https://stockx.imgix.net/adidas-Polta-Akh-II-Craig-Green-Yellow.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1582730478",https://stockx.com/adidas-polta-akh-ii-craig-green-yellow
adidas-u-path-run-triple-core-black-ps,Other,Men,"https://stockx.imgix.net/adidas-U-Path-Run-Triple-Core-Black-PS.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585600916",https://stockx.com/adidas-u-path-run-triple-core-black-ps
adidas-fyw-98-utility-black,Other,Men,"https://stockx.imgix.net/adidas-FYW-98-Utility-Black.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1598046936",https://stockx.com/adidas-fyw-98-utility-black
adidas-ultraboost-20-shock-lime-ps,Other,Men,"https://stockx.imgix.net/adidas-Ultraboost-20-Shock-Lime-PS.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585600942",https://stockx.com/adidas-ultraboost-20-shock-lime-ps
adidas-superstar-fringe-maroon-w,Other,Men,"https://stockx.imgix.net/adidas-Superstar-Fringe-Maroon-W.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1589420784",https://stockx.com/adidas-superstar-fringe-maroon-w
adidas-adilette-great-britain,Other,Men,"https://stockx.imgix.net/adidas-Adilette-Great-Britain.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1591852560",https://stockx.com/adidas-adilette-great-britain
adidas-nite-jogger-white-black-red,Other,Men,"https://stockx.imgix.net/adidas-Nite-Jogger-White-Black-Red.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1578035965",https://stockx.com/adidas-nite-jogger-white-black-red
adidas-response-hoverturf-white-shock-yellow-black,Other,Men,"https://stockx.imgix.net/adidas-Response-Hoverturf-White-Shock-Yellow-Black.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1593023982",https://stockx.com/adidas-response-hoverturf-white-shock-yellow-black
adidas-sl76-size-blue-red,Other,Men,"https://stockx-assets.imgix.net/media/New-Product-Placeholder-Default.jpg?auto=compress,format",https://stockx.com/adidas-sl76-size-blue-red
adidas-u-path-signal-green-td,Other,Men,"https://stockx.imgix.net/adidas-U-Path-X-Signal-Green-TD.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585600985",https://stockx.com/adidas-u-path-signal-green-td
adidas-response-hoverturf-black-real-gold-carbon,Other,Men,"https://stockx.imgix.net/adidas-Response-Hoverturf-Black-Real-Gold-Carbon.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1593023981",https://stockx.com/adidas-response-hoverturf-black-real-gold-carbon
adidas-haiwee-glory-blue-ps,Other,Men,"https://stockx.imgix.net/adidas-Haiwee-Glory-Blue-PS.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585601016",https://stockx.com/adidas-haiwee-glory-blue-ps
adidas-haiwee-signal-green-td,Other,Men,"https://stockx.imgix.net/adidas-Haiwee-Signal-Green-TD.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585600953",https://stockx.com/adidas-haiwee-signal-green-td
adidas-kiellor-angel-chen-multi-w,Other,Men,"https://stockx.imgix.net/adidas-Kiellor-Angel-Chen-Multi-W.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1589556159",https://stockx.com/adidas-kiellor-angel-chen-multi-w
adidas-magmur-runner-angel-chen-red-w,Other,Men,"https://stockx.imgix.net/adidas-Magmur-Runner-Angel-Chen-Red-W.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1590036213",https://stockx.com/adidas-magmur-runner-angel-chen-red-w
adidas-lite-racer-20-tech-indigo-ps,Other,Men,"https://stockx.imgix.net/adidas-Lite-Racer-20-Tech-Indigo-PS.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585600957",https://stockx.com/adidas-lite-racer-20-tech-indigo-ps
adidas-lite-racer-20-core-black-purple-tint-gs,Other,Men,"https://stockx.imgix.net/adidas-Lite-Racer-20-Core-Black-Purple-Tint-GS.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585600965",https://stockx.com/adidas-lite-racer-20-core-black-purple-tint-gs
adidas-haiwee-glory-blue-gs,Other,Men,"https://stockx.imgix.net/adidas-Haiwee-Glory-Blue-GS.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585601008",https://stockx.com/adidas-haiwee-glory-blue-gs
adidas-stan-smith-beauty-youth,Other,Men,"https://stockx.imgix.net/adidas-Stan-Smith-Beauty-Youth.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1586462474",https://stockx.com/adidas-stan-smith-beauty-youth
adidas-team-court-core-black-td,Other,Men,"https://stockx.imgix.net/adidas-Team-Court-Core-Black-TD.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585601022",https://stockx.com/adidas-team-court-core-black-td
adidas-lite-racer-20-core-black-core-black-ps,Other,Men,"https://stockx.imgix.net/adidas-Lite-Racer-20-Core-Black-Core-Black-PS.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585600970",https://stockx.com/adidas-lite-racer-20-core-black-core-black-ps
adidas-lite-racer-20-dark-blue-gs,Other,Men,"https://stockx.imgix.net/adidas-Lite-Racer-20-Dark-Blue-GS.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585600968",https://stockx.com/adidas-lite-racer-20-dark-blue-gs
adidas-fortarun-tech-purple-gs,Other,Men,"https://stockx.imgix.net/adidas-FortaRun-Tech-Purple-GS.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585600949",https://stockx.com/adidas-fortarun-tech-purple-gs
adidas-stadt-purple-tint,Other,Men,"https://stockx.imgix.net/adidas-Stadt-Purple-Tint.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585682018",https://stockx.com/adidas-stadt-purple-tint
adidas-codechaos-nations-pack-canada,Other,Men,"https://stockx.imgix.net/adidas-CodeChaos-Nations-Pack-Canada.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1590206291",https://stockx.com/adidas-codechaos-nations-pack-canada
adidas-trefoil-mules-lotta-volkova-red-w,Other,Men,"https://stockx.imgix.net/adidas-Trefoil-Mules-Lotta-Volkova-Red-W.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1597115797",https://stockx.com/adidas-trefoil-mules-lotta-volkova-red-w
adidas-fortarun-purple-tint-ps,Other,Men,"https://stockx.imgix.net/adidas-FortaRun-Purple-Tint-PS.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585600945",https://stockx.com/adidas-fortarun-purple-tint-ps
adidas-team-court-glory-pink-td,Other,Men,"https://stockx.imgix.net/adidas-Team-Court-Glory-Pink-TD.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585601023",https://stockx.com/adidas-team-court-glory-pink-td
adidas-fortarun-core-black-td,Other,Men,"https://stockx.imgix.net/adidas-FortaRun-Core-Black-TD.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585600934",https://stockx.com/adidas-fortarun-core-black-td
adidas-codechaos-nations-pack-uk,Other,Men,"https://stockx.imgix.net/adidas-CodeChaos-Nations-Pack-UK.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1590206291",https://stockx.com/adidas-codechaos-nations-pack-uk
adidas-haiwee-signal-coral-ps,Other,Men,"https://stockx.imgix.net/adidas-Haiwee-Signal-Coral-PS.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585601014",https://stockx.com/adidas-haiwee-signal-coral-ps
adidas-predator-archive-aqua-black,Other,Men,"https://stockx.imgix.net/adidas-Predator-Archive-Aqua-Black.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1580881639",https://stockx.com/adidas-predator-archive-aqua-black
adidas-continental-80-cloud-white-signal-green-gs,Other,Men,"https://stockx.imgix.net/adidas-Continental-80-Cloud-White-Signal-Green-GS.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585601027",https://stockx.com/adidas-continental-80-cloud-white-signal-green-gs
adidas-crazychaos-trace-blue-gs,Other,Men,"https://stockx.imgix.net/adidas-Crazychaos-Trace-Blue-GS.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585600999",https://stockx.com/adidas-crazychaos-trace-blue-gs
adidas-codechaos-boa-cloud-white-w,Other,Men,"https://stockx.imgix.net/adidas-CodeChaos-Boa-Cloud-White-W.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1579759965",https://stockx.com/adidas-codechaos-boa-cloud-white-w
adidas-lite-racer-20-core-black-purple-tint-ps,Other,Men,"https://stockx.imgix.net/adidas-Lite-Racer-20-Core-Black-Purple-Tint-PS.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585600964",https://stockx.com/adidas-lite-racer-20-core-black-purple-tint-ps
adidas-y-3-rehito-white-yellow-silver,Other,Men,"https://stockx.imgix.net/adidas-Y-3-Rehito-White-Yellow-Silver.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1580635208",https://stockx.com/adidas-y-3-rehito-white-yellow-silver
adidas-lite-racer-20-shock-pink-ps,Other,Men,"https://stockx.imgix.net/adidas-Lite-Racer-20-Shock-Pink-PS.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585600972",https://stockx.com/adidas-lite-racer-20-shock-pink-ps
adidas-pod-s3-2-off-white-hi-res-yellow,Other,Men,"https://stockx.imgix.net/adidas-POD-S3-2-Off-White-Hi-Res-Yellow.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1595447378",https://stockx.com/adidas-pod-s3-2-off-white-hi-res-yellow
adidas-ultraboost-20-core-black-blue-violet-ps,Other,Men,"https://stockx.imgix.net/adidas-Ultraboost-20-Core-Black-Blue-Violet-PS.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585600939",https://stockx.com/adidas-ultraboost-20-core-black-blue-violet-ps
adidas-stan-smith-beauty-youth-w,Other,Men,"https://stockx-assets.imgix.net/media/New-Product-Placeholder-Default.jpg?auto=compress,format",https://stockx.com/adidas-stan-smith-beauty-youth-w
adidas-nizza-trefoil-cloud-white-w,Other,Men,"https://stockx.imgix.net/adidas-Nizza-Trefoil-Cloud-White-W.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1582786893",https://stockx.com/adidas-nizza-trefoil-cloud-white-w
adidas-y-3-yunu-cloud-white-black,Other,Men,"https://stockx.imgix.net/adidas-Y-3-Yunu-Cloud-White-Black.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1586416759",https://stockx.com/adidas-y-3-yunu-cloud-white-black
adidas-lite-racer-20-team-royal-blue-ps,Other,Men,"https://stockx.imgix.net/adidas-Lite-Racer-20-Team-Royal-Blue-PS.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585600962",https://stockx.com/adidas-lite-racer-20-team-royal-blue-ps
adidas-ultraboost-20-glory-purple-ps,Other,Men,"https://stockx.imgix.net/adidas-Ultraboost-20-Glory-Purple-PS.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585600941",https://stockx.com/adidas-ultraboost-20-glory-purple-ps
adidas-u-path-run-triple-scarlet-td,Other,Men,"https://stockx.imgix.net/adidas-U-Path-Run-Triple-Scarlet-TD.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585601019",https://stockx.com/adidas-u-path-run-triple-scarlet-td
adidas-nizza-rf-sky-tint,Other,Men,"https://stockx.imgix.net/adidas-Nizza-RF-Sky-Tint.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1587702431",https://stockx.com/adidas-nizza-rf-sky-tint
adidas-plr-core-black-gs,Other,Men,"https://stockx.imgix.net/adidas-PLR-Core-Black-GS.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585601026",https://stockx.com/adidas-plr-core-black-gs
adidas-campus-homemade-pack-yellow-td,Other,Men,"https://stockx.imgix.net/adidas-Campus-Homemade-Pack-Yellow-TD.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1598459942",https://stockx.com/adidas-campus-homemade-pack-yellow-td
